ID,NAME,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,PARTY,MINSHIN,INCUMB,TERM,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3,SQ3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,SQ7_1_1,SQ7_1_2,SQ7_1_3,SQ7_2,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q1_1_FA,Q1_2_FA,Q1_3_FA,SQ7_1_1_FA,SQ7_1_2_FA,SQ7_1_3_FA
965,松井秀明,1,66,66,1,52,3,66,1,0,1,48,1,12,5,7,0,30,0,100,0,30,100,0,0,0,5,66,5,5,5,1,5,5,1,3,1,1,5,3,5,1,1,1,5,4,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,2,5,5,5,5,5,5,,,,,,
966,三上武志,1,66,66,1,52,5,66,1,0,1,66,1,1,12,5,0,80,0,80,0,80,100,0,0,0,5,66,5,5,5,1,5,5,2,5,1,1,5,2,5,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,66,66,66,66,5,5,5,5,5,5,5,5,5,5,,,,,,
967,高橋克也,1,66,66,1,52,6,66,1,0,1,32,1,1,12,13,75,0,50,0,50,0,0,100,50,80,3,4,2,2,2,3,1,3,2,3,3,2,3,4,2,4,3,3,4,3,2,4,3,2,3,2,3,3,2,1,9,1,11,99,3,1,3,2,3,1,3,3,2,3,,,,,,憲法自体　総合的に改正
968,寺田学,1,66,66,1,52,7,1,3,4,1,41,4,6,5,4,40,60,45,20,20,20,20,10,60,20,4,66,2,3,3,2,4,4,3,3,2,2,4,3,3,2,2,3,2,4,5,2,4,2,2,3,2,3,3,1,10,5,4,2,3,4,3,3,3,3,3,4,3,5,,,,,,
969,宇佐美登,1,66,66,1,52,7,66,2,2,1,50,1,6,16,3,999,999,999,999,999,999,999,999,999,999,3,3,3,3,3,2,3,3,3,3,2,3,3,3,5,2,3,2,3,3,3,1,3,2,3,3,3,3,3,2,6,8,4,2,3,4,3,2,3,4,3,3,4,5,,情報公開,,,,
970,高松和夫,1,66,66,1,52,7,66,2,1,1,75,1,3,6,1,50,0,0,0,50,25,0,0,100,50,4,66,2,2,1,2,5,2,2,2,2,2,4,1,4,1,2,4,3,4,3,2,5,2,4,4,4,4,2,1,1,8,4,1,4,2,4,2,4,2,2,4,2,5,,,,,,
971,山崎誠,1,66,66,1,52,8,66,2,1,1,54,4,15,5,1,10,75,45,70,15,75,75,15,15,0,5,66,5,5,5,1,5,5,3,3,1,1,5,2,5,2,2,5,5,5,4,1,4,3,2,4,2,4,4,5,66,66,66,66,5,5,5,2,4,5,4,5,5,5,,,,,,
972,梶護,1,66,66,1,52,8,66,1,0,1,46,1,6,7,10,10,100,60,50,10,50,50,10,50,10,4,66,2,3,2,1,5,5,4,4,1,1,4,3,5,1,2,2,5,4,4,1,4,3,4,4,3,3,4,2,10,11,6,2,4,4,4,2,4,4,5,5,5,5,,,,,知る権利,
973,阿久津幸彦,0,66,66,1,52,8,66,2,3,1,61,4,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
974,矢内筆勝,1,66,66,1,52,9,66,1,0,1,56,1,1,2,12,20,0,0,0,20,5,0,5,20,20,5,66,1,1,1,5,1,1,5,1,5,5,1,2,1,4,5,2,1,1,1,5,3,1,5,1,3,3,1,1,11,9,3,1,5,3,1,1,5,1,3,3,3,5,,,,国防軍創設,,
975,石川幹子,1,66,66,1,52,9,66,1,0,2,52,1,1,2,12,30,0,0,0,30,0,0,49,20,0,5,66,1,2,1,5,1,2,2,2,5,5,4,2,1,3,5,5,1,1,2,5,2,1,5,3,3,4,2,1,9,99,99,1,4,5,3,2,5,1,2,2,4,5,,,,,,
976,佐藤純郎,1,66,66,1,52,9,66,1,0,1,63,1,12,5,16,0,0,0,0,0,0,0,0,0,0,5,66,1,1,1,5,1,1,2,3,5,3,4,2,1,3,5,5,1,2,2,5,4,1,5,2,3,4,4,1,1,2,5,99,5,5,4,2,5,4,5,5,5,5,,,消費税,,,
977,中曽根康隆,1,66,66,1,53,1,66,1,0,1,35,4,1,3,5,100,0,100,0,0,0,0,0,0,100,1,4,1,3,1,1,1,3,2,3,2,3,3,3,2,5,3,2,5,3,4,4,4,3,2,3,3,3,2,1,1,9,11,1,1,1,1,1,1,1,1,1,1,2,,,,,,合区解消
978,神田裕,1,66,66,1,53,1,66,1,0,1,59,4,1,13,5,100,30,80,0,60,10,10,80,50,100,1,5,2,3,1,3,2,3,2,2,2,3,3,3,2,3,3,3,3,2,2,5,3,2,3,3,3,3,2,1,9,3,4,1,1,1,1,2,1,1,2,1,1,3,,,,,,
979,佐藤明男,1,66,66,1,53,1,66,1,0,1,65,4,1,12,5,100,0,100,0,60,0,0,80,0,100,1,5,1,2,1,3,2,3,2,2,3,3,2,2,2,4,3,4,5,3,1,3,3,3,2,4,4,3,2,1,3,1,9,1,4,1,1,1,1,1,2,1,1,1,,,,,,
980,百武公親,0,66,66,1,53,1,66,1,0,1,55,4,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
981,山脇孝雄,0,66,66,1,53,1,66,1,0,1,60,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
982,笹尾憲司,0,66,66,1,53,1,66,1,0,1,68,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
983,石井啓一,1,66,66,1,53,2,66,3,8,1,59,4,5,1,14,999,999,999,999,999,999,999,999,999,999,1,5,3,3,1,1,5,4,4,2,1,2,3,4,2,1,3,2,4,3,4,3,4,2,3,3,3,2,3,2,9,6,7,99,99,1,1,1,1,1,1,1,1,1,,,,,,
984,岡本三成,1,66,66,1,53,2,66,3,2,1,52,4,5,1,6,90,30,100,0,50,20,10,20,30,100,1,5,2,5,1,1,5,4,4,5,4,3,4,3,3,2,2,3,4,2,2,4,4,1,3,3,2,3,2,1,9,1,4,99,1,1,1,2,2,1,2,2,2,4,,,,,,
985,輿水恵一,1,66,66,1,53,2,66,3,2,1,55,1,3,6,5,80,20,100,10,40,20,20,30,20,80,2,4,2,5,3,1,5,4,3,2,2,2,4,1,2,2,2,2,4,4,5,3,4,2,3,3,3,2,3,2,9,8,4,2,3,1,2,2,2,1,2,2,2,3,,,,,,
986,村上知己,1,66,66,1,53,2,66,1,0,1,52,1,5,7,1,90,0,100,0,20,0,0,0,20,80,1,4,2,5,3,1,5,5,2,3,3,3,4,3,3,2,2,2,5,4,4,3,4,2,3,3,3,3,3,3,66,66,66,66,3,2,2,2,2,1,2,2,99,3,,,,,,
987,小池一徳,1,66,66,1,53,3,66,1,0,1,56,1,12,2,15,0,50,0,100,0,50,80,0,0,0,5,66,5,5,5,1,5,5,2,3,1,1,5,3,5,1,1,1,5,4,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
988,塩川鉄也,1,66,66,1,53,3,66,3,6,1,55,4,12,13,15,999,999,999,999,999,999,999,999,999,999,5,66,5,5,5,1,5,5,2,3,1,1,5,3,5,1,1,1,5,99,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,5,5,5,5,5,5,5,,,,,,
989,並木正芳,1,66,66,1,53,7,1,2,2,1,68,1,3,15,1,60,80,60,40,70,70,40,50,80,60,4,66,2,3,2,2,4,4,3,3,3,2,4,3,4,2,3,4,2,3,2,2,4,2,3,4,2,4,3,1,4,10,1,2,4,2,2,2,4,3,4,4,4,5,,,,,,
990,永井弥生,1,66,66,1,53,7,66,1,0,2,53,1,12,5,7,50,70,60,60,30,50,50,70,100,40,4,66,2,3,3,3,3,4,4,4,2,1,3,1,3,1,3,2,1,4,4,3,4,1,5,2,2,1,4,1,6,5,9,2,3,4,3,2,2,2,4,4,3,5,,,,,,
991,山下崇,0,66,66,1,53,7,66,1,0,1,44,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
992,堀越啓仁,1,66,66,1,53,8,66,1,0,1,37,4,6,5,12,25,75,50,75,25,75,75,25,25,0,4,66,4,4,4,1,3,4,2,2,1,2,4,2,4,2,2,3,3,5,5,2,4,3,3,5,3,3,4,2,1,10,8,2,2,5,5,3,2,5,3,5,5,5,,,,,,
993,高木錬太郎,1,66,66,1,53,8,66,1,0,1,45,4,5,6,7,10,75,50,50,5,10,10,0,25,0,4,66,4,4,4,1,5,5,4,5,5,2,5,4,5,1,2,2,5,3,5,1,2,2,3,4,3,3,4,3,66,66,66,66,5,5,5,5,5,5,5,5,5,5,,,,,,
994,大河原雅子,1,66,66,1,53,8,66,1,0,2,64,4,5,15,12,0,75,0,75,0,75,80,0,0,0,5,66,5,5,5,1,1,5,3,4,2,2,5,3,5,1,1,1,5,5,5,1,5,4,4,4,4,3,3,5,66,66,66,66,5,5,5,3,5,5,4,5,5,5,,,,,,
995,斉藤芳男,1,66,66,1,53,9,66,1,0,1,60,1,1,2,14,50,25,25,0,40,0,0,60,25,40,5,66,1,1,1,5,1,1,3,1,5,5,3,2,1,3,4,1,3,1,2,5,2,1,5,3,1,1,2,1,1,2,9,1,5,4,1,1,5,2,3,2,3,5,,,,,,
996,三觜明美,1,66,66,1,53,9,66,1,0,2,55,1,1,2,4,50,25,40,10,25,25,15,50,20,50,5,66,1,1,1,5,1,1,3,2,5,5,5,2,1,4,4,2,1,1,2,5,3,1,5,3,2,1,2,99,66,66,66,66,99,4,3,2,5,2,5,5,4,5,,,,,,
997,小島一郎,1,66,66,1,53,9,66,1,0,1,46,1,16,2,5,40,0,0,0,10,10,0,10,10,30,5,66,1,1,1,5,1,1,2,3,5,5,5,3,1,2,3,4,1,1,5,5,2,1,5,3,1,1,2,1,11,9,3,1,1,5,3,1,5,1,3,2,5,5,国防,,,9条改正,,
998,森田貴行,1,66,66,1,53,9,66,1,0,1,46,1,1,2,14,50,25,40,10,25,25,15,55,25,50,5,66,1,1,1,5,1,1,3,2,5,5,5,2,1,4,4,2,1,1,2,5,3,1,5,3,2,1,2,1,1,5,3,1,5,4,3,2,5,2,5,5,4,5,,,,,,
999,宮川典子,1,66,66,1,54,1,66,3,2,2,38,4,5,15,4,90,30,80,0,40,10,0,55,70,90,1,4,1,3,2,2,1,3,1,1,3,3,3,4,3,3,4,2,5,3,3,4,2,2,2,3,3,3,3,1,9,11,2,1,2,1,2,3,1,1,2,2,1,3,,,,,選挙区画定,
1000,出畑実,1,66,66,1,54,1,66,1,0,1,67,1,1,2,5,100,999,80,0,50,10,0,80,0,100,1,5,1,2,2,1,3,4,1,2,2,3,3,2,1,4,5,5,5,2,3,3,4,2,2,4,2,4,4,1,1,9,11,1,1,2,1,5,1,1,1,1,1,2,,,,,,教育の無償化
1001,外川正明,1,66,66,1,54,1,66,1,0,1,62,1,1,5,12,100,40,90,20,60,30,20,80,60,100,1,5,1,2,1,4,3,4,2,2,2,1,2,4,1,4,4,4,5,2,1,5,4,3,2,3,4,2,2,1,99,3,4,1,1,1,1,1,1,1,1,1,1,1,,,,,,
1002,上野宏史,1,66,66,1,54,1,66,2,1,1,46,4,1,5,3,100,0,100,0,0,0,0,50,0,100,1,4,1,3,1,1,2,3,2,3,2,3,3,3,2,4,4,2,2,2,3,4,4,3,3,2,3,3,2,1,1,9,3,2,1,1,1,1,1,1,1,1,1,2,,,,,,
1003,小幡和弘,0,66,66,1,54,1,66,1,0,1,59,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1004,角田秀穂,1,66,66,1,54,2,66,3,1,1,56,1,5,6,11,75,25,100,0,25,25,25,999,25,75,1,4,3,3,2,1,4,5,2,2,2,2,3,3,2,3,3,2,4,3,4,3,4,2,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1005,古屋範子,1,66,66,1,54,2,66,3,5,2,61,4,5,1,7,80,999,100,50,50,50,50,50,50,80,1,5,3,5,2,1,5,5,2,2,1,2,3,2,2,1,2,3,4,3,5,3,4,4,3,4,4,2,2,2,7,8,11,2,3,1,2,2,2,1,3,2,2,4,,,,,,大災害など緊急の事態における国会議員の任期延長問題
1006,富田茂之,1,66,66,1,54,2,66,3,7,1,64,4,5,3,1,80,30,100,0,0,0,0,20,0,90,1,5,1,3,1,1,5,2,3,2,2,1,3,2,1,1,3,4,5,3,4,4,4,3,1,2,3,2,4,2,1,99,99,2,1,1,1,2,1,1,2,2,3,2,,,,,,
1007,井川泰雄,1,66,66,1,54,2,66,1,0,1,43,1,5,14,1,100,0,100,0,0,0,0,0,0,80,2,5,3,5,3,1,5,4,3,3,2,3,4,3,2,3,2,2,4,4,3,3,4,2,4,3,3,3,3,3,66,66,66,66,3,1,2,2,2,1,2,2,2,3,,,,,,
1008,布施正行,1,66,66,1,54,2,66,1,0,1,40,1,5,13,16,90,0,100,0,50,10,25,25,10,95,1,4,2,5,3,1,5,4,2,2,2,2,4,2,3,2,2,2,4,4,3,3,4,2,3,3,3,3,3,3,66,66,66,66,3,1,1,2,2,1,2,1,2,3,,,観光施策,,,
1009,志位和夫,1,66,66,1,54,3,66,3,8,1,63,4,12,7,5,0,999,0,100,0,75,75,0,0,0,5,66,5,5,5,1,5,5,1,3,1,1,5,3,5,1,1,1,5,5,5,1,4,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1010,今村あゆみ,1,66,66,1,54,3,66,1,0,2,52,1,12,5,6,0,10,0,100,0,50,80,0,0,0,5,66,5,5,5,1,5,5,1,3,1,1,5,3,5,1,1,1,5,5,5,1,4,5,5,5,5,3,5,5,66,66,66,66,5,5,5,5,5,5,5,5,5,5,,,,,,
1011,秋山岳久,1,66,66,1,54,7,66,1,0,1,54,1,2,1,15,50,0,50,0,75,0,0,0,100,0,5,66,2,2,3,2,3,3,2,3,1,2,3,4,5,3,3,2,1,4,4,1,3,2,5,4,4,3,3,1,1,6,4,1,2,3,2,2,3,2,4,3,3,5,,,,,,
1012,石川藍,0,66,66,1,54,7,66,1,0,2,36,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1013,内山正樹,0,66,66,1,54,7,66,1,0,1,49,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1014,神武桜子,1,66,66,1,54,9,66,1,0,2,31,1,1,2,5,25,0,25,0,25,0,0,50,25,25,5,66,1,1,1,5,2,2,2,2,5,4,4,3,2,4,3,1,2,2,5,5,3,2,5,3,2,4,3,2,1,2,5,1,2,4,4,1,5,2,4,5,4,4,,,,,,
1015,古川裕三,1,66,66,1,54,9,66,1,0,1,35,1,1,12,10,50,25,25,0,50,50,0,50,25,50,5,66,1,2,2,5,1,2,2,2,5,4,4,3,1,4,3,2,3,2,3,5,4,2,5,3,2,3,2,1,1,9,4,1,5,4,4,4,5,2,4,4,5,4,,,,,,
1016,高橋彰,1,66,66,1,54,9,66,1,0,1,74,1,3,1,12,60,30,30,0,50,50,10,60,0,50,5,66,1,1,1,5,2,2,1,1,5,5,5,3,1,3,5,3,3,1,1,5,2,1,5,5,1,1,1,1,1,9,3,1,5,2,2,1,5,1,3,2,5,5,,,,,,
1017,与国秀行,1,66,66,1,54,9,66,1,0,1,41,1,1,2,5,10,10,10,10,10,10,10,10,10,0,5,66,1,2,1,5,1,3,2,99,3,4,5,4,2,5,4,4,1,3,1,3,2,3,5,4,3,3,3,1,11,11,1,1,2,5,5,3,5,4,4,5,5,5,,,,日銀の国有化,和を以って貴しとなす,
1018,長村康博,1,66,66,1,54,9,66,1,0,1,55,1,1,12,2,25,0,0,0,0,0,0,0,0,25,5,66,1,1,1,5,1,1,1,1,5,5,5,1,1,5,5,1,2,1,1,5,1,1,5,2,1,99,1,1,1,3,9,1,5,5,1,2,5,2,4,5,4,5,,,,,,
1019,西田譲,1,66,66,1,55,1,66,2,1,1,42,1,1,5,8,999,999,999,999,999,999,999,999,999,999,1,4,1,3,1,1,1,3,2,3,2,3,3,3,2,5,5,2,5,1,2,4,4,3,3,4,3,3,2,1,1,9,99,2,2,1,1,1,1,1,1,1,1,2,,,,,,
1020,安藤高夫,0,66,66,1,55,1,66,1,0,1,58,4,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1021,高木啓,0,66,66,1,55,1,66,1,0,1,52,4,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1022,与謝野信,0,66,66,1,55,1,66,1,0,1,42,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1023,前川恵,0,66,66,1,55,1,66,1,0,2,42,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1024,高木美智代,1,66,66,1,55,2,66,3,5,2,65,4,1,5,6,90,60,100,10,50,20,50,50,50,90,1,5,3,5,2,1,5,4,2,3,2,2,3,2,3,1,3,2,4,4,4,3,4,2,4,4,3,3,3,2,4,7,99,2,2,1,1,1,2,1,2,2,1,3,,,,,,
1025,高木陽介,1,66,66,1,55,2,66,3,7,1,57,4,5,6,1,80,0,100,0,30,0,0,20,0,80,1,5,3,4,2,1,5,4,2,2,2,3,4,3,2,1,3,3,4,3,4,3,3,2,2,3,3,2,2,2,11,99,99,2,2,1,2,2,3,2,2,2,2,4,,,,国会で議論,,
1026,佐近康昌,1,66,66,1,55,2,66,1,0,1,63,1,1,5,6,90,999,100,10,40,30,30,40,30,90,1,4,2,5,2,1,5,3,3,2,1,2,4,3,3,3,2,2,4,4,3,3,4,2,2,3,3,3,3,3,66,66,66,66,3,1,1,2,2,1,2,2,2,4,,,,,,
1027,星英一郎,1,66,66,1,55,2,66,1,0,1,41,1,1,6,5,80,999,100,20,20,20,20,20,30,80,1,4,2,5,2,1,5,3,3,2,1,2,4,3,3,3,2,2,4,4,3,3,4,2,3,3,3,3,3,3,66,66,66,66,3,1,1,2,2,1,2,2,2,4,,,,,,
1028,岸武志,1,66,66,1,55,3,66,1,0,1,46,1,12,1,5,0,20,0,999,0,30,70,0,0,0,5,66,5,4,5,1,5,3,1,4,1,1,3,2,5,2,3,1,5,5,5,1,5,5,5,5,4,3,3,5,66,66,66,66,5,5,5,3,5,5,4,5,5,5,,,,,,
1029,坂井和歌子,1,66,66,1,55,3,66,1,0,2,40,1,12,5,1,0,25,0,100,0,50,80,0,0,0,5,66,5,5,5,1,5,5,3,3,1,1,5,3,5,1,1,1,5,5,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1030,冨田直樹,1,66,66,1,55,3,66,1,0,1,41,1,12,1,2,0,80,0,100,0,80,80,0,0,0,5,66,5,5,5,1,5,5,2,2,1,1,5,3,5,1,1,1,5,5,5,1,4,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1031,石沢憲之,1,66,66,1,55,3,66,1,0,1,30,1,7,5,12,0,25,0,100,0,75,75,0,0,0,5,66,5,5,5,1,5,5,1,2,1,1,5,3,5,1,1,1,5,5,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1032,笠井亮,1,66,66,1,55,3,66,3,4,1,65,4,1,12,7,999,999,999,999,999,999,999,999,999,999,5,66,5,5,5,1,5,5,1,2,1,1,5,3,5,1,1,1,5,4,5,1,3,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1033,谷川智行,1,66,66,1,55,3,66,1,0,1,46,1,6,12,7,999,999,999,999,999,999,999,999,999,999,5,66,5,5,5,1,5,5,2,2,1,1,5,3,5,1,1,1,5,4,5,1,4,5,5,5,5,3,5,5,66,66,66,66,5,5,5,1,5,5,5,5,5,5,,,,,,
1034,小林学,1,66,66,1,55,4,66,1,0,1,48,1,11,5,12,80,0,50,0,100,30,0,40,80,75,5,66,1,1,1,4,2,3,2,1,1,2,3,5,2,3,5,2,1,2,3,3,3,1,5,2,1,4,1,1,11,4,5,1,2,2,4,2,2,1,3,4,1,3,,,,教育の無償化（幼児から大学まで）,,
1035,中津川博郷,1,66,66,1,55,4,66,2,3,1,68,1,5,12,1,50,0,50,0,100,0,0,20,50,60,4,66,2,2,2,3,2,3,2,2,2,2,3,3,2,4,4,4,2,3,1,3,2,2,4,3,4,3,2,1,9,1,2,1,2,2,2,2,2,2,3,2,2,4,,,,,,
1036,木村剛司,0,66,66,1,55,4,66,2,1,1,46,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1037,赤尾由美,1,66,66,1,55,6,66,1,0,2,52,1,2,12,1,100,0,85,0,0,0,0,100,40,100,5,66,1,1,1,5,1,3,1,1,2,3,1,5,1,3,5,3,5,4,1,5,1,1,5,5,3,1,1,1,1,9,2,1,3,1,1,1,1,1,1,1,1,1,,,,,,
1038,伊藤正樹,1,66,66,1,55,7,1,1,0,1,45,1,5,11,10,0,75,50,50,0,50,25,0,50,0,99,66,3,3,3,1,3,5,2,1,1,1,3,4,5,3,4,3,3,4,3,2,3,1,3,2,3,4,5,99,66,66,66,66,4,5,3,5,2,5,4,5,5,5,,,,,,
1039,小泉俊明,1,66,66,1,55,7,66,2,3,1,60,1,16,1,6,60,0,60,20,50,60,20,50,100,0,5,66,2,4,5,99,5,3,1,1,1,3,3,2,4,2,3,3,3,4,4,2,1,3,5,3,4,1,2,1,6,3,8,2,5,2,5,1,4,3,4,5,5,5,消費税凍結,,,,,
1040,石飛香織,1,66,66,1,55,7,66,1,0,2,34,1,5,10,15,40,50,50,40,50,50,50,50,100,50,5,66,2,3,3,3,3,4,4,4,2,3,3,1,3,1,3,1,1,4,4,3,4,1,5,2,2,1,4,1,6,4,5,1,3,4,3,2,2,2,4,4,3,5,,,,,,
1041,羽田次郎,1,66,66,1,55,7,66,1,0,1,48,1,3,15,2,50,65,50,50,55,60,50,10,100,50,5,66,2,4,4,1,5,4,3,3,3,1,4,3,5,3,3,2,1,4,4,2,2,1,5,4,2,1,2,1,6,4,9,2,4,4,4,1,3,3,4,4,3,5,,,,,,
1042,田淵正文,1,66,66,1,55,7,66,1,0,1,59,1,10,6,3,70,999,80,60,70,50,50,999,100,30,5,66,2,2,3,3,5,4,2,3,2,4,4,2,4,2,4,4,3,2,3,2,1,2,5,5,2,2,2,2,6,4,5,2,2,2,2,2,4,3,2,4,3,5,,,,,,
1043,竹内今日生,1,66,66,1,55,7,66,1,0,1,43,1,10,15,6,50,999,60,999,60,999,999,999,100,999,5,66,1,3,3,3,3,4,4,4,2,1,3,1,3,2,3,1,1,4,4,3,4,1,5,2,2,1,4,1,9,4,6,2,2,4,3,2,2,2,4,4,3,5,,,,,,
1044,栗山由美,1,66,66,1,55,7,66,1,0,2,56,1,3,16,16,999,999,999,999,999,999,999,999,100,999,4,66,3,4,4,2,99,3,4,99,99,3,99,2,99,1,2,2,2,3,5,2,4,1,4,3,2,4,4,3,66,66,66,66,3,99,99,99,99,99,99,99,99,5,,働き方改革,ダイバーシティ,,,
1045,黒川公美,0,66,66,1,55,7,66,1,0,2,44,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1046,竹田光明,0,66,66,1,55,7,1,2,1,1,62,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1047,森村広,0,66,66,1,55,7,1,1,0,1,26,1,99,99,99,999,999,999,999,999,999,999,999,999,999,99,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,99,99,99,99,99,99,,,,,,
1048,坂本隆一,1,66,66,1,55,9,66,1,0,1,67,1,1,2,14,50,25,40,10,25,25,15,55,25,50,5,66,1,1,1,5,1,1,3,2,5,5,5,2,1,4,4,2,1,1,2,5,3,1,5,3,2,1,2,1,1,5,3,1,5,4,3,2,5,2,5,5,4,5,,,,,,
1049,釈量子,1,66,66,1,55,9,66,1,0,2,47,1,1,2,14,50,25,40,10,25,25,15,55,25,50,5,66,1,1,1,5,1,1,3,2,5,5,5,2,1,4,4,2,1,1,2,5,3,1,5,3,2,1,2,1,1,5,3,1,5,4,3,2,5,2,5,5,4,5,,,,,,
1050,鈴木豪,1,66,66,1,55,9,66,1,0,1,38,1,1,2,14,50,25,40,10,25,25,15,55,25,50,5,66,1,1,1,5,1,1,3,2,5,5,5,2,1,4,4,2,1,1,2,5,3,1,5,3,2,1,2,1,1,5,3,1,5,4,3,2,5,2,5,5,4,5,,,,,,
1051,七海ひろこ,1,66,66,1,55,9,66,1,0,2,33,1,1,2,5,40,20,10,15,20,20,10,30,20,45,5,66,1,1,1,5,1,1,2,2,5,5,5,2,1,3,4,3,1,1,4,5,3,1,5,3,2,1,2,1,1,5,11,1,5,4,2,2,5,2,4,5,4,5,,,,,,マスコミの権利と義務
