ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
735,512,吉永朋之,1,27,2,NA,1,0,4,1,63,4,4,15,8,14,11,4,14,3,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,3,3,5,5,1,5,5,5,5,5,5,1,3,3,5,5,2,1,2,5,5,1,2,1,5,5,3,5,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
736,979,深田敏子,1,27,2,NA,1,0,11,2,38,4,3,3,14,12,12,14,1,3,4,1,2,3,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,1,1,1,1,2,2,1,2,1,4,3,4,3,5,5,2,1,3,5,1,3,2,2,3,3,3,2,2,5,3,40,10,50,50,75,70,30,40,25,45,45,50,75,50,1
737,513,左藤章,1,27,2,NA,2,2,12,1,57,4,3,8,3,13,4,6,15,1,3,5,2,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,3,3,1,1,2,2,4,2,3,2,4,2,4,3,3,3,2,3,2,3,1,2,2,2,2,1,2,4,50,60,70,50,30,70,30,50,20,30,40,60,60,40,5
738,514,中島正純,1,27,3,58,1,0,2,1,39,1,4,10,3,8,10,3,8,5,1,3,3,4,3,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,5,3,2,1,4,1,4,5,4,3,2,2,5,5,4,4,1,2,3,2,3,1,1,4,1,2,5,2,2,2,1,0,10,30,10,10,50,100,100,80,100,100,50,50,30,3
739,515,田端正広,1,27,3,NA,3,5,3,1,68,4,2,3,10,11,11,10,4,5,1,2,1,3,4,3,3,3,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,3,2,2,3,1,5,1,2,5,1,3,2,2,1,3,3,3,1,2,3,3,2,2,1,4,2,2,4,2,3,2,3,75,60,50,60,75,75,10,20,20,10,30,50,70,60,4
740,516,千葉孝子,1,27,3,NA,1,0,4,2,63,4,4,9,8,14,9,3,8,1,2,3,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,3,3,5,5,1,5,1,5,5,5,5,3,2,2,5,5,1,1,3,5,5,1,3,4,5,3,3,5,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
741,980,森悦宏,1,27,3,NA,1,0,11,1,42,4,NA,1,3,14,1,3,4,1,3,4,2,3,3,3,3,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,2,1,1,1,4,1,1,1,1,2,2,3,3,3,3,5,4,5,1,3,3,3,5,2,3,3,4,2,3,1,5,3,39,27,30,28,35,37,5,5,3,7,10,50,50,50,1
742,517,中山泰秀,1,27,4,58,3,2,1,1,38,4,2,1,3,6,1,15,6,1,5,3,4,3,1,3,3,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,5,1,1,1,1,1,1,1,2,5,4,3,2,2,3,3,4,3,2,3,5,3,5,2,1,3,2,1,1,2,2,75,75,100,100,100,100,0,0,0,0,0,50,50,50,3
743,518,吉田治,1,27,4,58,2,3,2,1,46,1,3,9,7,6,15,6,4,3,2,1,3,4,3,3,2,2,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,2,4,2,2,2,3,2,2,3,2,4,3,4,2,4,3,2,2,4,3,3,4,3,1,4,2,3,4,3,2,2,3,30,30,30,25,25,25,80,80,80,80,80,50,60,5,2
744,519,長谷川良雄,1,27,4,NA,1,0,4,1,58,4,4,3,9,14,3,9,14,1,2,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,4,3,5,5,1,5,3,4,5,5,5,1,1,3,5,5,5,1,3,5,5,1,2,4,5,3,3,5,5,5,1,4,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3
745,1126,春山美一,1,27,4,NA,1,0,11,1,40,4,4,14,3,6,6,15,3,1,3,2,2,3,3,3,3,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,4,1,1,1,1,2,1,2,1,1,1,3,2,2,2,2,5,5,3,1,2,3,5,3,2,1,1,5,1,1,1,5,5,61,0,30,50,70,60,0,0,0,0,25,50,50,25,5
746,520,稲見哲男,1,27,5,58,2,1,2,1,60,1,3,9,11,13,12,13,7,3,4,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,1,4,5,5,5,2,4,3,4,4,4,5,3,3,4,5,2,2,1,2,5,5,2,1,1,3,4,4,5,4,5,2,3,0,25,0,0,0,0,100,100,90,100,90,0,0,0,2
747,521,谷口隆義,1,27,5,NA,3,5,3,1,59,4,1,3,7,13,3,9,12,3,1,5,1,3,4,3,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,5,2,3,1,5,1,2,5,3,4,2,2,2,2,2,5,2,2,2,2,4,2,3,4,2,3,4,4,2,4,4,25,50,0,50,75,75,0,25,0,0,25,0,75,50,3
748,522,姫野浄,1,27,5,NA,1,0,4,1,73,4,4,4,8,14,13,9,14,1,5,2,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,3,5,5,1,5,5,5,5,5,5,2,2,5,5,5,5,1,4,5,5,1,3,3,5,5,3,5,5,5,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2
749,981,柳武,1,27,5,NA,1,0,11,1,37,4,3,15,3,6,15,11,3,4,3,1,2,2,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,1,1,3,1,1,3,1,2,1,3,4,5,5,5,3,5,1,3,5,1,3,3,2,3,3,3,1,1,4,3,25,0,50,75,75,50,25,50,0,50,75,75,90,50,5
750,523,村上史好,1,27,6,58,1,0,2,1,56,1,4,3,7,9,6,12,7,5,2,4,2,4,3,NA,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5,1,1,5,1,2,3,1,1,1,1,3,3,5,1,3,4,5,3,1,1,1,3,2,5,3,1,5,1,2,3,2,5,2,4,0,50,50,25,0,50,90,50,100,50,0,50,75,0,4
751,524,福島豊,1,27,6,NA,3,5,3,1,50,4,2,3,8,2,8,9,7,3,1,5,NA,NA,4,3,NA,NA,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,3,2,2,2,3,1,5,2,2,4,2,5,3,3,3,4,3,4,1,3,3,3,4,1,NA,NA,2,2,4,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
752,525,矢野博之,1,27,6,NA,1,0,4,1,69,4,4,9,7,14,7,13,9,2,3,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,3,3,5,5,1,5,2,5,5,5,5,1,1,1,5,5,1,1,5,5,5,1,3,3,5,3,3,5,5,5,1,3,0,0,1,0,0,1,2,2,2,2,2,0,0,0,3
753,982,上杉智子,1,27,6,NA,1,0,11,2,44,4,4,1,3,6,NA,NA,NA,3,4,2,2,3,3,3,3,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,5,1,1,1,1,2,2,1,1,2,3,2,4,3,3,3,5,5,2,1,3,4,4,4,4,2,2,4,1,2,1,5,5,0,0,0,50,50,25,0,50,0,0,50,75,25,0,1
754,526,渡嘉敷奈緒美,1,27,7,58,3,1,1,2,46,4,2,13,15,4,11,8,4,5,3,1,4,2,1,3,3,3,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,5,2,1,3,1,1,3,3,2,1,1,2,2,3,4,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,90,80,80,80,80,80,0,0,0,0,0,0,50,50,4
755,527,藤村修,1,27,7,58,3,5,2,1,59,1,3,9,6,8,6,9,8,5,2,1,2,4,2,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,2,3,3,2,4,1,4,2,3,3,2,4,3,3,3,4,3,2,1,2,3,3,2,2,1,5,2,2,3,3,4,3,5,50,50,50,50,50,50,100,100,100,100,100,50,50,50,3
756,528,駒井正男,1,27,7,58,1,0,4,1,41,4,4,9,8,14,9,8,14,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,5,3,5,5,1,5,5,5,5,5,5,2,2,4,5,5,1,1,3,5,4,1,2,5,5,4,3,5,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
757,983,水沼義隆,1,27,7,NA,1,0,11,1,35,4,4,14,1,3,NA,NA,NA,3,4,1,2,3,3,3,3,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,5,1,1,1,1,3,1,3,3,1,3,1,3,5,1,3,5,4,2,1,3,5,1,5,5,1,3,3,2,1,1,5,5,30,0,50,50,40,40,0,40,50,40,30,50,99,30,1
758,529,大塚高司,1,27,8,58,3,1,1,1,44,4,2,3,6,13,6,3,8,1,3,5,4,2,1,3,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,2,1,2,1,3,1,1,2,2,2,1,2,2,2,2,2,3,3,4,3,5,2,4,2,2,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,530,中野寛成,1,27,8,58,2,10,2,1,68,1,4,9,8,7,6,8,14,3,4,5,3,4,2,3,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,1,1,3,1,2,1,2,2,1,5,2,4,1,5,3,1,1,1,3,3,1,1,2,4,3,2,4,2,4,3,5,10,10,50,10,10,20,100,100,100,100,100,50,50,50,2
760,531,久門松寿,1,27,8,NA,1,0,4,1,65,4,3,9,3,15,9,3,15,2,3,5,3,3,3,4,3,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,1,3,3,5,5,1,5,3,5,5,5,5,1,3,2,5,5,1,1,3,5,5,1,3,5,5,4,3,5,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
761,984,高橋伸典,1,27,8,NA,1,0,11,1,46,4,3,3,1,7,3,1,7,3,4,5,3,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,1,1,3,1,1,2,1,2,1,3,3,3,3,5,5,2,1,3,3,3,3,3,2,3,3,2,2,1,4,3,25,0,25,25,25,25,0,0,0,0,25,25,50,50,1
762,532,原田憲治,1,27,9,58,3,1,1,1,60,4,1,9,3,13,13,15,3,1,2,3,4,3,1,3,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,4,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,3,4,2,1,2,2,3,2,2,2,4,3,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
763,533,大谷信盛,1,27,9,58,2,2,2,1,46,1,2,9,7,8,1,3,9,3,1,4,3,4,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,3,3,3,2,1,3,1,3,3,2,5,2,2,2,4,3,1,2,3,3,3,1,2,3,4,2,2,3,3,1,3,3,50,50,75,50,25,50,100,100,100,100,100,50,50,0,2
764,534,村上弘充,1,27,9,NA,1,0,4,1,63,4,3,9,8,6,5,11,13,3,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,1,5,5,5,5,1,4,3,4,5,5,1,3,5,3,1,3,1,5,3,3,5,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
765,1110,吉野宏一,1,27,9,58,1,0,7,1,41,4,4,8,12,14,8,NA,NA,5,1,4,2,2,3,3,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,1,3,3,4,3,4,5,2,2,3,5,5,5,2,2,3,3,3,4,2,5,1,2,5,2,2,1,5,10,10,50,20,30,80,50,50,50,50,50,100,100,100,5
766,985,藤木利恵,1,27,9,NA,1,0,11,2,35,4,3,3,1,7,8,6,7,1,2,3,2,3,3,3,3,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,3,5,1,1,1,5,1,1,3,1,2,2,3,3,4,3,5,2,2,1,3,3,2,3,4,4,1,4,4,4,1,4,4,25,0,0,25,25,25,0,0,0,0,25,50,75,75,5
767,535,松浪健太,1,27,10,58,3,2,1,1,37,3,2,13,3,8,13,12,8,5,4,1,4,2,1,3,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,1,2,2,2,1,1,2,1,2,4,2,2,2,2,3,4,4,3,2,5,1,1,2,1,2,1,2,1,2,4,40,30,60,40,40,20,10,50,20,5,70,60,60,40,4
768,537,辻元清美,1,27,10,58,3,3,5,2,48,1,4,9,8,6,14,9,1,3,2,5,3,1,3,2,4,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,1,3,2,5,5,1,5,4,4,5,5,4,3,4,3,5,4,2,1,2,5,4,1,2,2,5,4,3,4,5,4,4,3,0,50,50,50,50,50,75,80,75,80,75,50,50,25,3
769,536,浅沼和仁,1,27,10,NA,1,0,4,1,47,4,4,3,9,5,9,4,12,1,3,2,3,3,3,4,3,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,3,3,5,5,1,5,3,4,5,5,5,2,2,3,4,5,2,2,3,4,3,1,2,4,5,3,3,5,3,5,2,4,10,10,10,10,10,10,10,40,20,20,5,20,10,10,2
770,986,筒井宏志,1,27,10,NA,1,0,11,1,54,4,4,3,1,12,3,2,6,3,4,1,2,2,3,3,3,3,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,4,1,2,1,1,3,1,2,1,1,1,1,4,4,3,2,5,4,2,1,3,5,2,4,1,1,3,3,1,1,1,5,4,35,5,10,50,50,45,10,50,20,10,50,50,60,10,1
771,538,井脇ノブ子,1,27,11,58,3,1,1,2,62,4,2,3,1,6,6,11,2,5,1,3,4,3,1,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5,4,2,4,1,1,1,5,1,4,1,1,2,2,2,2,2,2,2,4,2,3,3,4,3,2,2,2,3,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
772,539,平野博文,1,27,11,58,3,4,2,1,59,1,3,13,3,7,13,6,15,3,4,1,3,4,2,3,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,2,3,1,4,1,2,3,2,3,2,4,2,4,4,1,3,2,3,3,3,3,1,4,2,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
773,540,山下京子,1,27,11,NA,1,0,4,2,54,4,4,15,9,14,15,9,14,2,3,1,3,3,3,4,3,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,5,5,5,1,5,5,5,5,5,5,1,3,3,3,5,1,1,3,5,5,1,2,4,5,4,3,5,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
774,987,山内晃,1,27,11,NA,1,0,11,1,37,4,4,1,3,6,1,3,6,3,4,1,2,3,3,3,3,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,2,1,1,1,1,3,1,2,1,1,1,2,2,2,3,3,5,4,2,1,3,3,5,5,4,1,1,4,1,1,1,5,5,0,0,50,50,25,50,0,0,0,0,0,50,51,51,1
775,541,北川知克,1,27,12,58,3,3,1,1,57,4,3,3,9,6,11,6,7,5,1,2,4,3,1,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,2,3,2,4,2,2,3,3,3,2,3,2,3,3,4,3,4,3,3,4,2,5,2,2,3,3,3,2,3,3,60,60,60,60,60,60,10,10,5,10,20,20,50,50,4
776,542,樽床伸二,1,27,12,58,2,4,2,1,49,1,3,13,12,3,13,12,3,3,1,5,3,4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,2,1,2,2,2,1,3,2,2,4,3,3,3,3,3,1,3,3,3,3,4,3,2,1,3,3,2,3,2,3,4,50,50,25,50,50,50,100,100,100,100,100,50,50,25,5
777,543,重田初江,1,27,12,NA,1,0,4,2,58,4,4,14,9,8,14,13,12,5,4,2,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,3,3,5,5,1,5,3,5,5,5,5,3,3,3,4,5,1,1,3,5,4,1,3,3,5,3,3,5,3,5,1,5,5,20,10,0,0,10,10,10,0,0,0,0,0,10,2
778,988,宮崎麻美,1,27,12,NA,1,0,11,2,49,4,4,15,3,2,15,3,2,1,2,4,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,4,1,1,1,1,3,1,1,1,1,2,2,3,3,3,3,5,4,2,2,3,4,5,3,2,1,3,5,1,4,1,4,5,50,25,30,50,50,50,0,25,0,0,50,50,60,30,5
779,544,西野あきら,1,27,13,58,3,4,1,1,68,1,2,13,3,12,11,13,3,1,3,5,4,3,1,3,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,1,1,2,2,1,1,2,3,3,3,3,2,3,3,2,4,3,3,3,5,3,5,2,1,3,2,2,1,3,4,75,75,75,75,60,75,30,40,30,30,40,55,95,51,3
780,545,吉井英勝,1,27,13,58,3,6,4,1,66,3,4,15,11,14,15,11,9,NA,NA,NA,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,2,1,5,3,5,5,1,5,1,5,5,5,5,1,2,3,5,5,2,1,3,5,5,1,3,1,5,3,3,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,546,白石純子,1,27,13,58,1,0,6,2,46,4,4,9,6,8,7,6,2,1,5,4,3,1,3,3,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,5,3,1,3,2,5,1,3,5,3,3,1,3,2,3,3,3,5,5,3,3,3,3,3,3,2,3,3,3,4,25,25,50,25,25,75,100,100,100,100,75,50,50,50,3
782,989,生田智千,1,27,13,NA,1,0,11,1,29,4,3,3,1,6,6,1,3,1,2,3,2,3,3,3,3,3,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,5,2,1,1,1,3,1,1,1,1,1,1,3,2,3,3,5,5,3,1,3,3,4,3,4,1,2,4,2,2,1,5,4,5,0,30,50,60,65,0,50,0,0,0,50,75,75,1
783,547,谷畑孝,1,27,14,58,3,4,1,1,61,3,2,15,3,13,15,9,3,5,3,1,4,2,1,3,2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,2,1,3,1,2,3,1,5,1,3,2,3,2,3,3,3,3,2,4,3,2,1,2,2,5,3,1,4,4,100,100,50,100,100,100,50,50,50,50,50,50,100,100,2
784,548,長尾敬,1,27,14,58,1,0,2,1,46,1,3,7,8,3,12,7,2,3,2,1,3,4,3,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2,2,2,1,3,1,2,2,2,4,2,3,2,3,3,2,3,2,3,3,4,2,3,3,2,3,2,2,3,3,4,10,40,45,25,10,50,80,75,80,70,75,55,55,50,3
785,549,野沢倫昭,1,27,14,NA,1,0,4,1,60,4,4,3,9,8,7,2,8,2,1,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,3,5,5,5,5,5,1,3,2,5,5,3,1,3,5,5,1,3,5,5,3,3,5,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
786,990,北口義明,1,27,14,NA,1,0,11,1,59,4,3,3,1,6,2,3,1,5,1,2,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,3,3,3,1,5,3,1,1,3,3,3,5,1,1,1,5,1,1,1,5,5,60,0,60,50,50,40,40,50,0,20,20,70,70,30,1
787,1083,三宅博,1,27,14,NA,1,0,12,1,59,4,3,15,6,14,15,6,14,4,5,2,2,3,3,3,3,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,1,2,1,5,1,5,1,1,1,2,1,2,2,4,5,3,5,5,1,1,5,2,1,3,1,2,2,1,1,2,5,90,60,50,5,60,50,5,5,5,0,40,40,60,30,4
788,550,竹本直一,1,27,15,58,3,4,1,1,68,3,2,3,7,9,2,3,9,1,3,5,4,3,1,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,1,2,5,4,2,1,4,1,1,2,2,4,1,2,1,2,5,4,4,4,4,3,3,2,2,2,2,3,4,2,3,3,3,100,100,100,100,100,100,0,0,0,0,0,0,100,100,1
789,551,大谷啓,1,27,15,58,1,0,2,1,38,1,4,12,4,13,3,4,12,1,5,3,3,4,3,3,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,2,4,1,1,2,2,4,1,2,2,1,3,3,2,2,4,3,1,3,2,3,4,4,1,2,1,3,2,4,3,3,4,2,0,50,50,50,25,50,100,100,100,75,75,75,70,20,1
790,552,中野好博,1,27,15,NA,1,0,4,1,65,4,3,14,8,4,12,14,13,3,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,3,3,5,5,1,5,3,4,5,5,5,2,3,3,4,5,3,1,2,5,3,2,2,5,5,4,3,5,4,4,2,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3
791,991,村上俊樹,1,27,15,NA,1,0,11,1,52,4,4,15,3,14,3,15,4,3,4,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,5,5,2,1,2,5,3,3,1,1,3,3,1,1,1,5,5,5,0,30,30,30,30,0,0,0,0,30,50,50,50,1
792,553,森山浩行,1,27,16,58,1,0,2,1,37,1,3,12,13,6,12,13,6,5,3,4,3,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4,1,1,4,3,2,3,2,4,2,2,4,2,4,2,3,3,5,4,1,2,3,4,3,3,2,1,5,3,3,4,5,5,2,4,49,49,49,49,49,49,75,75,75,75,75,50,50,49,3
793,554,北側一雄,1,27,16,NA,3,6,3,1,55,4,2,3,9,15,3,9,15,3,5,2,1,3,4,3,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,2,1,5,1,5,1,3,5,3,5,3,3,1,4,1,5,1,3,3,3,2,2,3,5,3,3,4,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
794,555,岸上倭文樹,1,27,16,NA,1,0,4,1,63,4,3,3,9,11,11,5,3,1,4,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,5,4,5,5,1,5,4,5,5,5,5,2,2,1,5,5,5,1,2,5,4,1,2,2,5,2,3,5,5,5,1,4,0,0,10,0,0,10,10,10,0,10,0,0,0,0,2
795,992,中川義衛,1,27,16,NA,1,0,11,1,49,4,4,15,14,3,8,14,3,4,1,5,2,3,3,3,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,3,3,1,1,1,5,1,1,1,1,3,3,3,3,3,3,5,3,3,1,2,3,5,3,1,1,1,3,2,2,1,3,5,0,0,0,10,50,50,0,10,0,0,0,10,90,0,5
796,556,岡下信子,1,27,17,58,3,2,1,2,69,4,2,7,8,9,15,6,5,3,1,5,4,2,1,3,3,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,1,2,4,1,4,1,2,2,1,4,2,4,2,4,2,2,5,2,3,3,4,2,3,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
797,557,辻恵,1,27,17,58,2,1,2,1,60,1,4,3,2,4,2,4,14,3,5,1,3,4,3,3,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,4,2,5,5,1,5,4,5,5,5,5,1,5,1,5,5,3,1,1,5,5,1,3,1,5,5,3,5,5,5,3,3,0,0,0,0,0,0,70,70,80,80,0,0,0,0,2
798,559,西村真悟,1,27,17,58,3,5,10,1,60,4,3,15,15,3,15,15,1,1,5,3,1,3,2,3,3,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,4,1,3,3,1,1,1,5,1,1,1,1,1,4,2,3,1,2,3,4,5,5,1,1,5,1,5,2,1,3,2,3,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
799,558,坂本譲次,1,27,17,NA,1,0,4,1,61,4,3,14,6,8,14,6,8,2,1,5,3,3,3,4,3,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,1,5,1,5,5,1,5,5,5,5,5,5,1,1,1,5,5,1,1,3,5,5,1,3,5,5,5,3,5,5,5,1,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
800,560,中山太郎,1,27,18,NA,3,7,1,1,84,4,2,3,8,14,14,1,8,5,2,1,4,3,1,3,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1,2,1,3,1,2,2,2,4,3,2,2,2,3,2,3,2,3,3,3,2,3,2,2,4,5,5,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
