NAME,NOELEC,DISTRICT,INCUMB,TERM,PARTY,SEX,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q5_1,Q5_2,Q5_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25,Q7_26,Q7_27,Q7_28,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8
山田宏,0,13,1,0,11,1,0,2,3,13,5,3,,2,13,6,3,3,3,3,3,3,2,2,2,3,3,3,4,1,3,,2,4,5,5,4,5,5,5,5,5,5,2,4,5,3,4,4,1,1,4,1,2,1,1,2,3,1,3,1,3,3,4,4,1,2,3,5,4,2,1,5,4,1,2,1,10,50,25,0,0,25,70,60,75,50,50,0,100,5,40,,4,4,2,5,1,2,4,3,5,0,20,90,90,90,0,50
前田武男,0,43,1,0,11,1,0,2,12,6,1,5,4,2,10,13,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,5,2,2,4,5,2,5,5,5,3,4,2,2,4,4,2,3,2,2,3,1,2,2,3,2,2,4,2,4,2,3,4,5,4,2,2,1,5,3,2,1,4,2,1,3,1,20,40,50,50,40,30,50,50,50,50,30,30,100,20,40,40,5,4,2,5,1,3,4,4,50,60,70,40,60,50,50,30
伊沢昌弘,0,3,1,0,5,1,0,14,8,11,1,2,5,7,13,2,3,3,3,3,4,3,3,3,3,3,3,3,3,,,,3,2,2,5,1,5,5,2,1,1,2,2,5,3,3,4,2,5,5,1,5,5,5,5,5,4,4,1,5,3,3,4,2,5,5,1,3,4,4,5,1,1,5,1,3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50,5,1,4,4,5,5,3,4,10,20,5,10,20,20,10,5
甲斐敬浩,0,14,1,0,8,1,0,3,8,2,4,3,1,2,3,13,,,3,3,3,3,,4,,,,3,,1,3,5,3,2,5,5,3,5,5,5,5,3,3,2,3,3,4,4,4,2,2,1,2,3,3,2,2,4,1,2,1,2,2,3,2,2,1,2,5,3,1,1,4,3,1,2,1,10,10,20,20,10,10,20,100,20,20,20,10,20,10,10,50,4,2,4,4,4,4,4,4,20,20,20,30,20,20,,30
市川一朗,0,4,4,3,13,1,0,15,3,5,3,1,4,5,4,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,4,3,4,2,5,5,4,5,5,4,4,4,3,4,4,4,3,4,4,2,3,2,2,2,3,2,2,3,3,2,2,2,2,3,4,3,2,3,4,4,3,2,4,2,3,3,2,50,100,75,50,50,50,50,50,50,50,50,50,50,50,100,50,3,3,4,3,4,2,3,4,,,,,,,,
若林健太,0,20,1,0,2,1,1,3,2,7,5,1,4,2,13,3,3,4,2,3,3,3,2,2,2,3,3,3,2,1,3,5,4,2,5,5,3,5,5,4,3,4,2,3,5,3,3,5,3,1,2,2,3,2,2,3,3,2,1,2,1,2,1,2,5,1,2,2,5,3,3,2,4,3,2,2,2,10,100,65,25,35,35,60,60,60,10,10,10,45,10,60,40,2,2,2,4,3,2,2,4,10,30,10,80,40,50,80,60
中野早苗,0,20,1,0,4,2,0,6,8,7,1,5,,6,8,7,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3,5,3,4,5,5,5,5,5,4,2,2,2,4,5,5,3,5,5,5,5,1,5,5,2,5,5,5,4,1,5,3,3,2,5,5,5,1,1,2,5,2,1,2,5,3,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,5,4,1,3,100,80,100,20,15,15,60,60
波多野里奈,0,2,1,0,1,2,0,6,8,5,3,1,5,6,8,7,4,,,,,1,,,,,,,,1,3,5,1,1,1,4,1,4,4,1,1,1,1,2,3,1,2,2,1,3,3,1,2,2,3,3,3,4,5,3,2,2,3,3,2,5,4,2,3,3,3,2,4,4,3,1,3,70,0,0,0,0,60,0,0,0,60,60,0,0,70,0,95,5,2,2,4,4,3,4,4,,,,,,,,
吉田里江,0,8,1,0,9,2,0,2,8,5,1,4,5,6,5,15,3,2,3,3,3,3,2,2,4,3,3,3,2,1,,,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,1,1,2,1,2,1,1,1,4,1,3,2,3,3,3,4,1,1,3,5,3,2,1,4,1,1,3,1,0,50,50,0,0,50,50,50,100,80,50,50,50,0,50,0,2,3,2,5,3,3,3,5,1,1,1,100,100,100,,100
荒木大樹,0,9,1,0,7,1,0,12,13,3,3,2,4,13,12,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,2,1,3,5,5,3,5,5,5,5,2,5,3,5,5,5,5,5,5,5,1,3,3,1,5,3,5,2,3,1,3,4,5,5,1,5,3,5,2,3,3,3,3,1,1,1,30,35,10,10,20,10,100,50,50,50,30,10,50,10,35,,5,1,4,3,3,3,3,3,1,1,1,95,95,95,90,70
田中博子,0,13,1,0,13,2,0,1,15,6,5,4,,15,10,6,3,3,3,3,3,2,3,2,3,2,3,3,2,1,3,,2,4,4,5,4,5,5,5,2,2,5,2,5,5,2,4,4,5,5,1,5,5,5,5,5,3,1,3,5,5,5,5,5,2,5,1,5,5,4,1,5,1,1,2,1,20,40,20,40,20,40,30,40,50,60,20,0,75,0,40,40,5,1,4,5,5,5,1,5,,,,,,,,
北沢俊美,0,20,4,3,1,1,1,3,8,1,4,3,1,4,6,8,4,3,,3,,1,2,2,3,1,1,3,3,1,4,5,3,1,1,1,1,2,3,1,1,1,1,3,2,1,2,2,1,4,,1,1,1,3,5,1,3,5,3,2,3,1,2,2,5,3,3,3,3,3,3,5,5,5,1,5,,,,,,,,,,,,,,,,100,4,4,4,5,5,2,3,5,,,,,,,,
水岡俊一,0,28,4,1,1,1,1,7,8,6,1,2,5,6,8,7,4,3,3,3,2,1,3,3,3,1,2,3,3,1,4,5,1,1,1,4,1,2,2,1,1,1,1,2,4,1,3,2,2,5,5,1,5,4,4,5,2,5,5,2,5,2,4,4,2,5,2,1,1,2,5,5,1,5,5,1,5,80,0,0,0,40,50,0,0,0,50,50,0,0,80,0,100,4,5,5,5,5,4,2,5,0.5,10,1,80,70,100,60,100
郡昭浩,0,38,1,0,13,1,0,14,1,13,5,3,4,14,1,12,1,1,1,1,1,1,1,1,1,1,1,,,6,,,5,3,2,4,1,4,4,4,3,3,3,3,4,5,3,5,5,3,3,4,3,3,3,3,3,5,4,2,3,3,3,3,5,3,1,3,5,4,4,4,5,2,5,2,1,42,63,63,63,63,63,63,63,63,63,63,50,63,43,63,3,5,3,4,4,4,3,2,5,,,,,,,,
中嶋徳彦,0,42,1,0,7,1,0,12,3,13,4,5,3,6,7,12,3,3,3,3,3,3,4,3,3,3,3,3,3,1,,,1,2,5,5,3,5,5,5,5,2,4,2,5,5,5,5,5,1,3,1,2,2,1,3,1,4,1,5,1,4,4,5,5,1,5,5,5,2,3,2,3,5,1,1,1,10,45,20,10,5,20,100,30,30,10,10,0,30,0,10,,5,2,4,4,3,3,5,2,1,30,1,60,95,95,30,95
長谷川幸世,0,11,1,0,13,1,0,11,12,7,5,4,3,11,12,7,3,2,3,3,3,3,3,2,3,3,3,3,2,1,3,2,5,4,5,5,1,5,5,3,3,2,4,2,5,2,2,2,4,1,2,1,2,1,5,1,1,2,4,4,1,1,4,4,4,1,1,1,5,4,2,2,1,4,1,1,1,35,40,10,30,0,0,60,90,15,10,20,0,50,0,0,2,5,2,1,5,1,2,4,5,,,,,,,,
古閑比佐志,0,12,1,0,8,1,0,7,15,3,3,5,4,7,15,8,,2,,,,,2,2,2,,,,,1,3,5,1,1,5,5,2,4,4,4,4,2,4,3,4,4,3,4,4,2,3,2,2,3,2,3,1,4,2,3,1,3,3,5,5,1,1,3,3,2,3,1,3,2,1,1,1,25,25,25,25,25,25,50,100,50,25,25,25,50,25,25,,5,2,3,5,4,3,4,5,,,,,,,,
海治広太郎,0,13,1,0,8,1,0,11,2,7,4,3,5,6,1,14,,,,,,,,4,,,,,,1,3,2,4,,5,5,3,,5,5,3,5,3,2,3,5,2,4,2,2,3,1,1,1,3,3,2,3,1,2,1,3,5,4,4,1,1,5,5,4,2,1,5,1,1,3,1,0,50,50,25,25,25,50,100,50,25,0,25,50,0,50,0,5,3,4,5,2,3,5,5,,,,50,50,,,
佐野秀光,0,13,1,0,12,1,0,7,15,4,5,4,3,11,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,6,5,4,3,5,3,5,4,4,5,4,2,5,3,4,3,4,3,3,2,3,1,1,2,1,1,2,3,4,4,2,1,1,5,3,4,3,4,4,4,2,5,1,5,4,2,20,20,20,0,0,75,50,50,75,50,60,0,30,50,0,30,2,2,1,5,1,1,1,5,,,,,,,,
木村栄子,0,14,1,0,5,2,0,8,6,14,1,5,4,8,6,14,2,3,3,3,4,2,3,3,3,3,3,3,3,1,3,4,1,3,1,5,2,4,4,1,1,1,1,2,3,2,2,5,3,5,5,1,5,5,5,5,5,5,5,1,5,3,2,3,5,5,5,1,1,3,5,5,1,3,5,2,2,75,25,0,30,90,75,0,0,0,25,50,0,0,50,10,75,5,4,4,4,5,4,2,4,0.7,3,0.2,80,100,100,100,100
豊川卓,0,36,1,0,13,1,0,14,3,2,2,5,4,14,3,4,3,2,3,3,3,3,3,3,1,3,3,3,3,2,3,1,3,1,4,2,3,5,5,2,2,2,2,3,3,2,2,3,3,1,1,3,3,2,1,2,3,3,3,1,1,2,2,2,1,2,1,2,5,3,2,1,5,3,2,1,2,50,75,50,25,50,50,25,50,75,25,50,25,50,50,25,50,5,3,3,3,2,1,2,5,5,1,1,1,1,10,1,1
石原結實,0,13,1,0,13,1,0,12,2,7,1,,,7,,,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,1,3,3,2,4,4,4,4,3,2,2,2,3,3,4,3,2,3,4,3,3,3,3,2,3,2,3,2,3,3,3,4,3,2,3,4,4,3,2,4,2,3,3,2,50,50,50,40,40,50,50,50,90,50,70,,,50,80,,3,3,2,4,2,2,3,4,,,,,,,,
小川昇志,0,13,1,0,13,1,0,3,8,7,5,4,1,3,8,7,2,2,3,3,3,3,3,2,3,3,3,3,3,1,2,3,5,1,1,5,4,5,5,4,4,2,2,2,2,2,4,4,4,1,1,1,1,1,5,5,4,2,2,4,1,2,1,5,5,1,4,2,1,1,1,1,5,4,1,1,1,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,,4,1,1,5,4,4,4,4,,,,,,,,
阪彰敏,0,13,1,0,12,1,0,1,3,2,3,4,5,3,4,10,3,2,2,3,,2,2,2,2,,,2,2,1,2,3,5,5,5,5,5,4,4,5,1,3,4,2,5,4,5,4,4,1,1,3,3,2,3,1,1,2,1,2,1,1,3,3,5,1,1,1,5,1,1,1,3,3,3,1,1,25,50,50,50,25,50,50,50,60,50,50,50,60,50,50,,2,5,1,5,1,1,2,5,80,80,70,90,90,90,0,90
和合秀典,0,13,1,0,12,1,0,15,8,2,2,1,5,15,2,4,2,3,3,3,3,3,2,3,3,3,3,3,3,1,3,5,1,2,3,3,2,4,4,5,5,2,5,3,2,5,2,5,3,5,5,1,3,3,1,3,4,4,1,5,5,4,4,5,1,3,5,5,3,3,4,1,2,3,3,1,3,25,25,25,25,50,25,50,25,25,50,75,25,25,25,25,75,5,1,4,4,2,4,5,5,20,10,10,10,10,10,15,15
小西理,0,25,1,0,13,1,0,3,2,1,5,,,3,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,2,2,5,5,5,5,3,3,5,3,3,4,3,4,5,5,3,3,3,3,2,3,5,3,3,3,3,4,2,3,3,2,4,5,2,4,3,5,3,4,2,1,3,3,50,50,50,50,50,50,50,0,50,0,50,0,0,0,50,25,5,1,3,3,4,3,3,4,,,,,,,,
川平泰三,0,27,1,0,7,1,0,6,12,3,5,3,2,3,6,12,2,,,,,,4,,,,,,,1,3,5,4,4,5,5,5,5,5,3,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,5,5,5,3,1,3,3,3,2,1,1,3,3,1,3,1,50,25,0,25,25,25,75,50,25,25,25,25,75,25,25,,5,1,1,5,3,5,3,3,3,3,4,5,10,25,25,25
吉田愛弥,0,28,1,0,8,2,0,11,3,1,4,3,5,6,11,13,,,,,,,,4,,,,,,1,,,4,4,4,5,3,5,5,4,4,4,4,4,4,4,4,4,4,2,1,,1,3,2,3,3,4,2,2,1,3,1,4,3,3,3,2,5,5,4,1,5,1,1,3,1,,,,0,0,40,40,100,60,40,0,,75,0,40,20,1,1,4,5,1,1,3,3,,,,,,,,
山本誠一,0,14,1,0,13,1,0,2,8,1,3,5,4,6,8,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,5,2,5,5,4,5,5,5,5,5,5,5,5,5,2,5,4,1,2,5,5,1,1,1,3,1,1,4,2,4,5,4,1,1,1,5,5,4,2,1,5,5,2,4,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5,2,2,5,2,2,4,5,,,,,,,,
沢田哲夫,0,13,1,0,13,1,0,15,,,,,,15,,,1,,,,,,,,,,,,,,,,2,1,3,3,3,4,,,,2,3,3,2,3,3,3,3,4,5,3,3,2,5,3,3,3,2,2,3,3,2,3,3,3,2,2,3,2,3,1,5,2,2,2,2,60,50,50,40,40,50,50,50,50,50,50,25,60,50,50,60,5,3,3,5,5,3,5,3,,,,,,,,
松本実,0,13,1,0,13,1,0,12,2,6,4,5,,11,6,12,,,,,,,,,,,,,,5,,,2,4,4,5,4,5,5,4,1,2,3,2,4,5,5,4,2,1,3,4,2,5,3,2,2,4,1,4,1,5,5,5,4,2,2,3,2,1,3,3,5,5,1,1,1,25,20,20,20,10,0,60,40,10,30,10,0,10,0,0,,5,2,2,5,3,3,4,4,,,,,,,,
木川貴志,0,19,1,0,13,1,0,11,2,8,5,4,1,11,2,9,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,5,3,2,4,2,1,5,5,2,2,2,2,2,3,2,3,4,2,5,5,1,4,4,1,1,4,2,1,5,2,4,3,3,1,2,5,1,5,3,1,1,5,5,1,1,1,75,50,25,0,50,50,25,50,25,25,0,0,25,0,50,75,5,1,2,4,2,4,4,5,,,,,,,,
中川卓也,0,26,1,0,7,1,0,3,13,12,4,5,3,,,,3,3,3,3,3,3,4,3,3,3,3,3,3,1,,,1,2,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,1,3,1,2,2,1,3,1,4,2,5,1,4,4,5,5,1,5,5,5,2,3,2,4,5,1,1,1,30,30,20,10,10,20,100,30,10,10,10,0,30,25,5,20,5,2,4,4,3,3,5,2,0.5,1,0.1,95,90,95,30,70
藤島利久,0,39,1,0,13,1,0,15,1,2,1,5,2,15,1,2,,,1,,1,1,1,1,1,1,1,,1,6,1,5,5,1,1,5,5,3,3,1,1,1,,1,5,5,3,1,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,3,3,5,1,1,3,3,1,3,5,3,1,1,70,40,30,0,70,70,50,60,40,40,60,0,70,70,50,70,5,1,5,5,5,5,5,5,,,,,,,,
相原久美子,1,99,4,1,1,2,99,,,,,,,8,7,13,4,3,3,3,1,1,3,3,3,3,3,3,3,1,5,2,2,2,2,3,1,2,2,1,1,1,3,2,4,2,2,2,2,5,4,1,3,5,4,5,3,5,5,3,3,3,2,3,3,4,3,2,1,1,5,5,2,4,2,1,3,80,10,10,10,60,60,10,10,10,10,50,10,10,80,10,100,1,3,3,2,4,4,2,4,60,50,10,50,70,70,50,50
石井一,1,99,4,1,1,1,99,,,,,,,15,1,12,4,3,3,3,2,2,2,2,2,2,2,3,2,1,2,5,1,1,2,2,1,4,4,1,1,1,1,1,2,2,3,3,2,2,3,1,2,2,3,3,3,4,4,3,3,4,3,4,3,3,2,3,4,3,3,3,3,5,2,1,3,90,50,50,50,60,80,70,50,75,80,80,,50,90,50,80,2,3,3,4,3,3,3,4,,,,,,,,
井上哲士,1,99,4,2,4,1,99,,,,,,,1,11,14,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3,,4,3,3,5,3,5,5,2,1,3,2,2,4,3,4,4,5,5,5,1,5,5,4,5,5,,4,2,5,2,3,4,4,5,5,1,1,2,4,3,1,3,5,3,3,60,50,50,100,50,50,40,50,50,50,40,40,50,10,50,60,5,3,5,3,3,5,1,4,10,20,20,100,70,70,60,60
衛藤晟一,1,99,4,1,2,1,99,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,3,2,3,4,,,,,,,,
尾辻秀久,1,99,4,4,2,1,99,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,1,5,2,2,1,1,2,3,5,4,1,2,5,3,2,2,3,1,2,1,2,,,,,,,,,,,,,,,,,1,1,1,4,4,3,3,5,,,,,,,,
紙智子,1,99,4,2,4,2,99,,,,,,,5,7,8,3,3,3,4,3,3,3,3,3,3,3,3,3,1,5,4,3,4,2,5,2,5,5,3,2,2,3,2,2,2,3,4,4,5,5,1,5,5,5,5,5,5,3,2,5,2,3,5,4,5,5,1,1,3,4,5,3,1,5,4,4,,,,100,,,,,,,,,,,,,5,2,4,3,5,5,2,4,10,,30,,60,,,
加藤修一,1,99,4,3,3,1,99,,,,,,,10,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,1,5,2,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,4,4,4,2,1,2,3,2,4,2,4,2,3,1,2,3,2,4,1,2,2,2,2,2,2,3,1,2,2,2,0,50,100,25,25,25,50,25,75,75,100,75,100,100,75,,5,3,4,2,3,,,,5,80,30,90,80,90,90,90
草川昭三,1,99,4,2,3,1,99,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,4,2,2,,,,,,,,,,,,,,,,,5,1,3,5,3,1,2,5,,,,,,,,
今野東,1,99,4,1,1,1,99,,,,,,,15,14,1,4,3,3,3,1,2,3,3,3,1,1,3,3,1,3,5,1,2,2,5,1,4,4,1,1,1,2,2,3,2,2,2,2,5,4,1,3,5,4,5,4,4,5,3,3,3,3,4,2,3,2,2,1,1,4,3,3,3,3,1,3,60,50,30,60,70,50,30,40,30,50,60,0,40,40,40,80,5,,3,5,4,3,4,5,10,20,5,70,50,15,30,40
木庭健太郎,1,99,4,4,3,1,99,,,,,,,11,7,6,3,3,4,3,3,3,3,3,3,3,3,3,3,1,,,3,1,5,5,2,5,5,4,2,3,3,4,5,5,5,5,4,3,3,1,2,2,2,5,2,3,3,3,2,2,3,3,4,2,2,2,1,2,3,3,3,1,2,3,3,,,,,,,,,,,,,,,,40,5,3,5,4,3,3,3,4,,,,,,,,
山東昭子,1,99,4,6,2,2,99,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佐藤信秋,1,99,4,1,2,1,99,,,,,,,,,,3,4,1,2,2,1,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2,1,1,3,2,1,1,1,1,1,5,3,1,1,5,4,2,1,4,1,5,4,1,,,,,,,,,,,,,,,,,2,1,2,2,4,2,1,5,,,,,,,,
自見庄三郎,1,99,4,1,6,1,99,,,,,,,7,3,10,1,,,3,1,4,,,,,,3,,1,4,3,1,1,1,2,1,2,2,1,1,1,1,3,2,1,3,2,2,2,2,1,2,2,3,3,3,5,5,2,4,1,1,1,2,5,5,2,5,3,3,1,1,1,1,1,2,75,25,0,0,50,100,25,25,25,50,75,0,25,80,25,,1,3,5,1,5,2,2,4,,,,,100,,,
轟木利治,1,99,4,1,1,1,99,,,,,,,3,10,,4,,,,,,,,,,,,,,,,3,1,2,3,2,2,2,1,1,3,2,2,3,1,2,2,2,2,2,1,3,2,2,,2,4,4,1,2,3,2,3,2,4,2,2,3,2,,2,4,3,2,1,4,75,25,0,0,0,20,0,0,0,0,0,0,0,75,0,75,2,2,2,4,3,2,2,4,,,,,,,,
橋本聖子,1,99,4,3,2,2,99,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,3,3,1,3,1,3,2,2,2,3,5,2,3,3,3,2,3,1,3,2,4,3,1,,,,,,,,,,,,,,,,,2,2,2,4,2,3,3,4,,,,,,,,
藤谷光信,1,99,4,1,1,1,99,,,,,,,6,1,13,4,,3,3,1,1,2,3,3,1,1,3,2,1,3,5,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,5,3,1,3,3,3,3,3,3,5,3,3,3,2,3,1,4,3,3,3,3,3,2,2,5,5,3,4,100,43,5,25,75,75,48,50,43,82,89,3,65,100,18,100,3,4,2,3,3,3,3,3,15,10,15,15,20,15,15,30
舛添要一,1,99,4,2,8,1,99,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,3,2,2,3,1,3,1,1,2,2,4,2,3,3,4,3,4,2,3,2,1,3,1,,,,,,,,,,,,,,,,,5,2,2,4,3,2,4,4,,,,,,,,
又市征治,1,99,4,2,5,1,99,,,,,,,12,13,14,2,3,3,3,4,2,3,3,3,3,3,3,3,6,3,4,3,2,1,5,2,4,4,1,1,1,2,2,3,1,2,4,2,5,5,1,5,5,5,5,5,5,5,1,5,3,2,3,5,5,5,1,1,3,5,5,1,1,5,1,3,20,0,10,10,90,50,0,0,0,0,0,0,0,50,0,50,5,3,5,3,5,4,1,5,,,,,,,,
山内徳信,1,99,4,1,5,1,99,,,,,,,1,14,13,,,,,4,,,,,,,,,1,4,,1,1,3,5,2,4,4,2,2,3,3,2,3,2,2,3,3,5,5,1,5,5,5,5,4,4,4,3,4,2,3,3,3,4,4,2,2,2,3,3,2,3,3,1,2,25,50,50,75,100,50,50,75,25,50,75,25,50,50,50,20,5,2,4,5,5,4,2,4,10,10,10,5,80,80,70,80
山下芳生,1,99,4,2,4,1,99,,,,,,,8,13,6,3,3,3,4,3,3,3,3,3,3,3,3,3,1,,,3,4,2,5,4,5,5,4,1,1,4,4,5,4,4,5,5,5,5,1,5,5,5,5,5,5,4,2,5,3,4,3,5,5,5,1,1,3,4,3,1,1,5,3,3,30,40,50,100,30,60,0,60,50,50,30,50,50,0,60,20,5,3,5,4,,3,2,5,10,50,70,,70,70,70,80
山田俊男,1,99,4,1,2,1,99,,,,,,,5,2,3,3,4,1,3,2,2,1,1,1,2,2,3,1,2,3,4,5,2,5,5,4,5,5,5,2,5,3,4,4,4,3,4,4,4,4,1,2,2,3,2,2,4,1,3,1,1,2,2,4,1,1,2,5,2,5,2,3,1,1,2,1,0,60,60,0,30,40,30,30,40,0,0,0,20,0,40,50,1,2,3,5,4,3,2,5,20,70,5,60,50,60,50,70
吉川沙織,1,99,4,1,1,2,99,,,,,,,8,6,13,4,3,3,3,1,1,3,3,2,1,1,3,3,4,5,2,2,1,2,4,1,2,2,2,2,2,3,1,4,2,3,4,2,4,4,1,3,4,3,3,3,4,5,2,3,2,3,4,3,2,3,2,4,3,2,2,3,3,3,1,3,,,,,,,,,,,,,,,,,2,3,5,3,5,4,2,5,,,,,,,,
ツルネン・マルテイ,1,99,4,2,1,1,99,,,,,,,15,10,1,4,,,3,,1,,,,,,3,,1,5,4,1,1,3,4,2,4,4,1,1,1,2,2,3,1,2,3,2,2,2,2,3,3,4,2,2,3,5,3,2,3,3,2,1,3,1,1,1,1,1,1,1,4,5,1,2,40,25,25,20,50,50,40,40,50,60,60,10,60,40,40,90,2,3,3,4,4,4,2,4,10,20,,,50,10,,10
川合孝典,1,99,4,1,1,1,99,,,,,,,8,2,7,4,3,3,3,3,2,2,2,3,2,2,3,2,1,3,2,1,1,2,3,1,3,3,2,2,2,1,1,2,1,2,3,1,2,2,1,3,3,1,2,1,5,4,1,1,4,2,5,2,5,2,2,5,4,3,2,5,5,5,1,3,90,25,25,0,0,50,25,50,50,50,50,0,50,50,0,90,4,2,4,3,4,3,2,5,1,99,10,80,80,80,90,90
大江康弘,1,99,4,2,10,1,99,,,,,,,1,4,3,,,,,,,,,,,,4,,1,3,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1,1,5,1,1,1,1,1,3,1,2,1,1,1,1,5,4,3,4,5,5,1,1,5,1,1,1,1,0,80,0,0,0,0,0,0,80,0,0,100,0,0,70,0,1,2,4,3,5,1,2,5,80,80,60,80,80,100,10,20
平山誠,1,99,4,1,13,1,99,,,,,,,15,3,2,1,,,,2,2,2,,,2,2,,,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,,,,,,,,
赤石清美,0,99,1,0,2,1,1,7,6,4,1,5,3,7,6,3,3,4,1,3,3,3,2,2,2,3,3,3,3,1,4,3,4,2,5,5,2,5,5,5,5,3,5,4,5,3,4,5,2,3,3,1,2,1,3,2,2,3,2,2,3,2,2,2,5,2,2,3,4,2,2,1,3,3,2,2,2,0,100,60,0,0,0,50,50,50,0,0,0,10,0,100,10,1,2,2,5,2,2,3,4,,,,,,,,
秋野公造,0,99,1,0,3,1,1,7,11,8,5,2,1,7,12,6,3,3,4,3,3,3,2,2,3,3,3,3,3,1,3,6,2,2,4,5,2,5,5,2,2,2,4,3,5,5,3,5,2,3,3,1,3,4,4,4,3,5,3,4,2,3,4,4,4,2,2,2,1,4,3,2,1,1,1,3,2,10,55,100,0,10,5,50,55,40,20,20,0,50,10,51,10,5,2,5,4,4,4,3,4,30,70,10,20,20,50,80,60
浅野隆雄,0,99,1,0,5,1,0,11,14,5,1,2,5,14,8,6,2,3,3,2,4,2,3,3,3,2,3,3,3,1,4,3,3,2,1,5,1,5,5,1,1,1,1,4,3,2,2,3,3,5,5,1,5,5,5,5,5,4,5,1,5,1,3,3,4,5,5,1,2,3,5,5,1,1,5,2,3,50,0,0,50,100,50,0,0,0,50,50,0,0,50,0,51,5,2,5,5,5,5,2,3,1,2,5,95,80,80,80,80
荒井広幸,0,99,4,1,8,1,1,3,11,2,5,1,4,10,3,2,,,,,,,,4,,,,,,6,,,3,4,2,5,4,5,5,5,3,3,2,3,5,3,4,4,4,2,3,2,3,1,2,2,2,4,2,2,1,3,2,3,4,5,2,3,4,2,3,2,4,1,1,2,1,,,,,,,,,,,,,,,,40,,1,2,4,3,4,4,4,,,,,,,,
